sale_id,creature_id,creature_name,category,danger_rating,rarity_rating,condition,year,week,seller_reputation,buyer_type,destination,quantity,price_per_unit,total_price
SALE-01691,CR004,Swamp Hornet,insect,4,1,fair,1858,16,0.688,scholar,Scholar Study,3,3.08,9.24
SALE-01788,CR013,Quarry Toad,amphibian,2,3,fair,1858,16,0.42,senator,Senate Zoological,1,28.46,28.46
SALE-01133,CR003,Granite Wren,bird,1,2,damaged,1858,17,0.575,senator,Private Collection,1,10.48,10.48
SALE-01151,CR013,Quarry Toad,amphibian,2,3,fair,1858,17,0.893,archivist,Capital Archives,1,16.28,16.28
SALE-01435,CR007,Yeller Bird,bird,0,3,fair,1858,17,0.732,scholar,Scholar Study,1,43.99,43.99
SALE-01546,CR006,Glass Beetle,insect,2,6,pristine,1858,18,0.803,trader,Miasto Market,1,47.85,47.85
SALE-01839,CR011,Cave Moth,insect,0,2,fair,1858,18,0.488,display,Capital Display,2,5.77,11.54
SALE-00465,CR013,Quarry Toad,amphibian,2,3,damaged,1858,19,0.955,scholar,Scholar Study,3,7.89,23.67
SALE-00555,CR012,Tunnel Eel,fish,3,4,good,1858,19,0.897,scholar,Scholar Study,2,36.71,73.42
SALE-01125,CR006,Glass Beetle,insect,2,6,fair,1858,19,0.948,senator,Private Collection,1,61.19,61.19
SALE-00245,CR011,Cave Moth,insect,0,2,fair,1858,20,0.533,senator,Private Collection,4,6.06,24.24
SALE-00795,CR007,Yeller Bird,bird,0,3,pristine,1858,20,0.866,trader,Miasto Market,1,37.66,37.66
SALE-00819,CR004,Swamp Hornet,insect,4,1,good,1858,20,0.634,archivist,Capital Archives,1,4.19,4.19
SALE-01184,CR007,Yeller Bird,bird,0,3,good,1858,20,0.401,display,Capital Display,2,44.84,89.68
SALE-00121,CR004,Swamp Hornet,insect,4,1,fair,1858,21,0.802,unknown,Unknown,1,3.68,3.68
SALE-01117,CR009,Stakdur,reptile,9,8,good,1858,21,0.289,scholar,Scholar Study,1,568.39,568.39
SALE-01768,CR008,Wharver,mammal,8,6,damaged,1858,21,0.444,senator,Senate Zoological,1,79.84,79.84
SALE-00035,CR004,Swamp Hornet,insect,4,1,pristine,1858,22,0.805,scholar,Scholar Study,2,7.61,15.22
SALE-01021,CR013,Quarry Toad,amphibian,2,3,fair,1858,22,0.38,collector,Capital Display,3,35.18,105.54
SALE-01254,CR004,Swamp Hornet,insect,4,1,pristine,1858,22,0.888,senator,Private Collection,3,4.31,12.93
SALE-01318,CR004,Swamp Hornet,insect,4,1,damaged,1858,22,0.913,trader,Miasto Market,5,2.97,14.85
SALE-01309,CR011,Cave Moth,insect,0,2,fair,1858,23,0.88,archivist,Capital Archives,2,12.09,24.18
SALE-01906,CR012,Tunnel Eel,fish,3,4,partial,1858,23,0.863,trader,Miasto Market,1,10.9,10.9
SALE-00676,CR003,Granite Wren,bird,1,2,good,1858,24,0.833,collector,Miasto Market,2,15.01,30.02
SALE-01384,CR014,Densmuck Crawler,arthropod,4,5,fair,1858,24,0.899,display,Capital Display,1,28.35,28.35
SALE-00211,CR003,Granite Wren,bird,1,2,damaged,1858,25,0.798,unknown,Scholar Study,2,11.2,22.4
SALE-01834,CR007,Yeller Bird,bird,0,3,partial,1858,25,0.757,archivist,Capital Archives,1,9.34,9.34
SALE-00127,CR003,Granite Wren,bird,1,2,fair,1858,26,0.895,senator,Senate Zoological,3,29.96,89.88
SALE-01447,CR014,Densmuck Crawler,arthropod,4,5,good,1858,26,0.661,senator,Senate Zoological,1,83.13,83.13
SALE-00254,CR001,Leatherback Burrower,bird,3,4,fair,1858,27,0.807,archivist,Capital Archives,1,11.69,11.69
SALE-00235,CR006,Glass Beetle,insect,2,6,damaged,1858,29,0.667,display,Capital Display,1,67.38,67.38
SALE-01620,CR012,Tunnel Eel,fish,3,4,good,1858,29,0.848,trader,Miasto Market,1,32.72,32.72
SALE-00370,CR004,Swamp Hornet,insect,4,1,good,1858,30,0.732,trader,Miasto Market,2,4.22,8.44
SALE-00693,CR004,Swamp Hornet,insect,4,1,good,1858,30,0.939,display,Capital Display,1,4.03,4.03
SALE-00796,CR014,Densmuck Crawler,arthropod,4,5,fair,1858,30,0.803,archivist,Capital Archives,2,40.47,80.94
SALE-01682,CR005,Marsh Stalker,reptile,6,5,fair,1858,30,0.668,display,Capital Display,1,116.65,116.65
SALE-01888,CR007,Yeller Bird,bird,0,3,fair,1858,30,0.534,scholar,Scholar Study,1,19.77,19.77
SALE-00364,CR003,Granite Wren,bird,1,2,fair,1858,31,0.621,trader,Miasto Market,2,9.81,19.62
SALE-01029,CR014,Densmuck Crawler,arthropod,4,5,damaged,1858,31,0.893,senator,Senate Zoological,1,31.97,31.97
SALE-00417,CR003,Granite Wren,bird,1,2,fair,1858,32,0.64,display,Capital Display,1,20.72,20.72
SALE-00929,CR005,Marsh Stalker,reptile,6,5,fair,1858,32,0.602,archivist,Capital Archives,1,53.94,53.94
SALE-00016,CR006,Glass Beetle,insect,2,6,fair,1858,33,0.714,archivist,Capital Archives,1,51.95,51.95
SALE-00103,CR014,Densmuck Crawler,arthropod,4,5,partial,1858,33,0.856,display,Capital Display,1,21.82,21.82
SALE-00561,CR007,Yeller Bird,bird,0,3,pristine,1858,33,0.857,unknown,Capital Archives,1,44.67,44.67
SALE-01023,CR014,Densmuck Crawler,arthropod,4,5,damaged,1858,33,0.815,scholar,Scholar Study,1,53.39,53.39
SALE-01041,CR003,Granite Wren,bird,1,2,partial,1858,33,0.497,display,Capital Display,1,5.68,5.68
SALE-01741,CR003,Granite Wren,bird,1,2,good,1858,33,0.7,unknown,Capital Archives,3,15.02,45.06
SALE-01864,CR014,Densmuck Crawler,arthropod,4,5,good,1858,33,0.812,senator,Senate Zoological,1,135.12,135.12
SALE-00303,CR003,Granite Wren,bird,1,2,pristine,1858,34,0.917,collector,Senate Zoological,1,38.65,38.65
SALE-00422,CR011,Cave Moth,insect,0,2,fair,1858,34,0.918,archivist,Capital Archives,1,5.68,5.68
SALE-01508,CR007,Yeller Bird,bird,0,3,good,1858,34,0.466,scholar,Scholar Study,2,53.76,107.52
SALE-00634,CR006,Glass Beetle,insect,2,6,pristine,1858,35,0.688,senator,Private Collection,1,215.2,215.2
SALE-01667,CR008,Wharver,mammal,8,6,good,1858,35,0.351,collector,Unknown,1,406.16,406.16
SALE-01783,CR002,Stone Spine Lizard,reptile,5,7,good,1858,35,0.654,collector,Senate Zoological,1,262.72,262.72
SALE-01789,CR007,Yeller Bird,bird,0,3,good,1858,35,0.715,collector,Miasto Market,1,27.25,27.25
SALE-00019,CR011,Cave Moth,insect,0,2,good,1858,36,0.861,trader,Miasto Market,1,17.21,17.21
SALE-00172,CR004,Swamp Hornet,insect,4,1,good,1858,36,0.82,archivist,Capital Archives,2,5.25,10.5
SALE-00271,CR012,Tunnel Eel,fish,3,4,fair,1858,36,0.397,trader,Miasto Market,1,26.93,26.93
SALE-00669,CR011,Cave Moth,insect,0,2,fair,1858,36,0.716,unknown,Capital Archives,4,5.28,21.12
SALE-00705,CR004,Swamp Hornet,insect,4,1,damaged,1858,36,0.846,unknown,Private Collection,1,1.29,1.29
SALE-01365,CR011,Cave Moth,insect,0,2,fair,1858,36,0.7,scholar,Scholar Study,1,8.66,8.66
SALE-01656,CR007,Yeller Bird,bird,0,3,fair,1858,36,0.686,unknown,Private Collection,2,20.18,40.36
SALE-01998,CR007,Yeller Bird,bird,0,3,fair,1858,36,0.816,display,Capital Display,3,29.92,89.76
SALE-00053,CR003,Granite Wren,bird,1,2,fair,1858,37,0.845,archivist,Capital Archives,2,26.16,52.32
SALE-00060,CR003,Granite Wren,bird,1,2,good,1858,37,0.791,trader,Miasto Market,1,34.04,34.04
SALE-01735,CR001,Leatherback Burrower,bird,3,4,damaged,1858,37,0.442,scholar,Scholar Study,2,8.94,17.88
SALE-00102,CR004,Swamp Hornet,insect,4,1,good,1858,38,0.819,collector,Scholar Study,1,6.72,6.72
SALE-00468,CR001,Leatherback Burrower,bird,3,4,fair,1858,38,0.679,archivist,Capital Archives,1,30.83,30.83
SALE-00812,CR010,Grimslew,mammal,7,7,damaged,1858,38,0.684,archivist,Capital Archives,1,105.94,105.94
SALE-01077,CR001,Leatherback Burrower,bird,3,4,damaged,1858,38,0.417,scholar,Scholar Study,1,8.99,8.99
SALE-00309,CR014,Densmuck Crawler,arthropod,4,5,fair,1858,39,0.531,unknown,Senate Zoological,1,28.05,28.05
SALE-00326,CR002,Stone Spine Lizard,reptile,5,7,fair,1858,39,0.746,scholar,Scholar Study,1,184.55,184.55
SALE-00518,CR012,Tunnel Eel,fish,3,4,fair,1858,39,0.675,senator,Private Collection,1,34.57,34.57
SALE-00615,CR003,Granite Wren,bird,1,2,fair,1858,39,0.896,collector,Capital Archives,1,12.69,12.69
SALE-01123,CR011,Cave Moth,insect,0,2,good,1858,39,0.954,senator,Senate Zoological,3,12.4,37.2
SALE-00076,CR011,Cave Moth,insect,0,2,fair,1858,40,0.902,archivist,Capital Archives,1,6.04,6.04
SALE-00269,CR014,Densmuck Crawler,arthropod,4,5,pristine,1858,40,0.679,archivist,Capital Archives,1,63.18,63.18
SALE-01460,CR013,Quarry Toad,amphibian,2,3,partial,1858,40,0.78,archivist,Capital Archives,1,7.47,7.47
SALE-01817,CR002,Stone Spine Lizard,reptile,5,7,damaged,1858,40,0.897,unknown,Capital Display,1,116.09,116.09
SALE-01882,CR007,Yeller Bird,bird,0,3,good,1858,40,0.779,trader,Miasto Market,2,42.71,85.42
SALE-00167,CR001,Leatherback Burrower,bird,3,4,damaged,1858,41,0.838,unknown,Senate Zoological,1,12.85,12.85
SALE-01912,CR003,Granite Wren,bird,1,2,fair,1858,41,0.301,collector,Unknown,2,19.6,39.2
SALE-01964,CR006,Glass Beetle,insect,2,6,fair,1858,41,0.938,archivist,Capital Archives,1,141.13,141.13
SALE-00645,CR004,Swamp Hornet,insect,4,1,damaged,1858,42,0.734,trader,Miasto Market,3,1.63,4.89
SALE-00917,CR014,Densmuck Crawler,arthropod,4,5,partial,1858,42,0.677,collector,Miasto Market,1,22.44,22.44
SALE-01414,CR008,Wharver,mammal,8,6,pristine,1858,42,0.83,scholar,Scholar Study,2,485.29,970.58
SALE-01423,CR011,Cave Moth,insect,0,2,damaged,1858,42,0.465,archivist,Capital Archives,1,3.34,3.34
SALE-01520,CR008,Wharver,mammal,8,6,good,1858,42,0.374,scholar,Scholar Study,1,381.09,381.09
SALE-01661,CR008,Wharver,mammal,8,6,damaged,1858,42,0.711,trader,Miasto Market,1,152.65,152.65
SALE-00114,CR011,Cave Moth,insect,0,2,fair,1858,43,0.777,trader,Miasto Market,2,8.36,16.72
SALE-01757,CR006,Glass Beetle,insect,2,6,good,1858,43,0.724,trader,Miasto Market,1,67.86,67.86
SALE-00678,CR002,Stone Spine Lizard,reptile,5,7,fair,1858,44,0.569,collector,Capital Display,1,212.17,212.17
SALE-00885,CR010,Grimslew,mammal,7,7,partial,1858,44,0.699,trader,Miasto Market,1,43.67,43.67
SALE-01231,CR003,Granite Wren,bird,1,2,pristine,1858,44,0.738,display,Capital Display,1,31.84,31.84
SALE-01557,CR013,Quarry Toad,amphibian,2,3,good,1858,44,0.953,senator,Senate Zoological,2,49.92,99.84
SALE-00252,CR006,Glass Beetle,insect,2,6,pristine,1858,45,0.634,scholar,Scholar Study,1,202.54,202.54
SALE-00402,CR005,Marsh Stalker,reptile,6,5,good,1858,45,0.98,scholar,Scholar Study,1,67.2,67.2
SALE-00592,CR001,Leatherback Burrower,bird,3,4,pristine,1858,45,0.644,trader,Miasto Market,1,58.76,58.76
SALE-00937,CR007,Yeller Bird,bird,0,3,damaged,1858,45,0.794,archivist,Capital Archives,3,9.54,28.62
SALE-01000,CR012,Tunnel Eel,fish,3,4,partial,1858,45,0.902,trader,Miasto Market,1,6.24,6.24
SALE-01160,CR007,Yeller Bird,bird,0,3,partial,1858,45,0.409,trader,Miasto Market,1,2.55,2.55
SALE-01171,CR004,Swamp Hornet,insect,4,1,fair,1858,45,0.915,collector,Scholar Study,2,5.34,10.68
SALE-01479,CR004,Swamp Hornet,insect,4,1,good,1858,45,0.717,collector,Capital Display,3,6.53,19.59
SALE-01787,CR002,Stone Spine Lizard,reptile,5,7,pristine,1858,45,0.752,scholar,Scholar Study,2,534.08,1068.16
SALE-00976,CR007,Yeller Bird,bird,0,3,damaged,1858,46,0.508,archivist,Capital Archives,1,20.77,20.77
SALE-01265,CR013,Quarry Toad,amphibian,2,3,good,1858,46,0.552,display,Capital Display,2,22.67,45.34
SALE-01438,CR002,Stone Spine Lizard,reptile,5,7,partial,1858,46,0.69,unknown,Senate Zoological,1,46.34,46.34
SALE-00226,CR001,Leatherback Burrower,bird,3,4,fair,1858,47,0.618,senator,Senate Zoological,1,44.84,44.84
SALE-00845,CR008,Wharver,mammal,8,6,partial,1858,47,0.782,archivist,Capital Archives,1,47.17,47.17
SALE-00156,CR012,Tunnel Eel,fish,3,4,fair,1858,48,0.544,collector,Senate Zoological,1,37.68,37.68
SALE-00504,CR003,Granite Wren,bird,1,2,pristine,1858,48,0.792,collector,Private Collection,1,43.25,43.25
SALE-00726,CR008,Wharver,mammal,8,6,pristine,1858,48,0.601,archivist,Capital Archives,1,877.78,877.78
SALE-01494,CR013,Quarry Toad,amphibian,2,3,damaged,1858,48,0.435,trader,Miasto Market,1,10.94,10.94
SALE-01697,CR004,Swamp Hornet,insect,4,1,damaged,1858,48,0.92,collector,Capital Archives,2,1.53,3.06
SALE-00089,CR014,Densmuck Crawler,arthropod,4,5,damaged,1858,49,0.749,trader,Miasto Market,1,21.56,21.56
SALE-00249,CR005,Marsh Stalker,reptile,6,5,fair,1858,49,0.434,display,Capital Display,1,87.79,87.79
SALE-00300,CR004,Swamp Hornet,insect,4,1,good,1858,49,0.682,archivist,Capital Archives,1,7.62,7.62
SALE-00466,CR004,Swamp Hornet,insect,4,1,pristine,1858,49,0.904,archivist,Capital Archives,2,4.3,8.6
SALE-00511,CR001,Leatherback Burrower,bird,3,4,damaged,1858,49,0.529,collector,Private Collection,1,7.98,7.98
SALE-00588,CR014,Densmuck Crawler,arthropod,4,5,partial,1858,49,0.772,archivist,Capital Archives,1,22.27,22.27
SALE-01657,CR001,Leatherback Burrower,bird,3,4,fair,1858,49,0.779,archivist,Capital Archives,1,43.42,43.42
SALE-00106,CR014,Densmuck Crawler,arthropod,4,5,partial,1858,50,0.709,scholar,Scholar Study,2,15.43,30.86
SALE-00654,CR002,Stone Spine Lizard,reptile,5,7,fair,1858,50,0.896,display,Capital Display,2,217.14,434.28
SALE-00839,CR015,Golden Amalgam Snail,mollusk,0,9,damaged,1858,50,0.898,unknown,Scholar Study,1,298.84,298.84
SALE-01104,CR004,Swamp Hornet,insect,4,1,partial,1858,51,0.441,senator,Senate Zoological,1,1.0,1.0
SALE-01467,CR004,Swamp Hornet,insect,4,1,fair,1858,51,0.825,collector,Unknown,3,5.4,16.2
SALE-01507,CR011,Cave Moth,insect,0,2,good,1858,51,0.766,archivist,Capital Archives,2,12.73,25.46
SALE-01631,CR007,Yeller Bird,bird,0,3,good,1858,51,0.81,scholar,Scholar Study,1,75.07,75.07
SALE-01673,CR007,Yeller Bird,bird,0,3,damaged,1858,51,0.894,unknown,Scholar Study,1,20.34,20.34
SALE-00017,CR007,Yeller Bird,bird,0,3,good,1858,52,0.793,collector,Private Collection,3,49.61,148.83
SALE-00564,CR012,Tunnel Eel,fish,3,4,pristine,1858,52,0.765,senator,Private Collection,1,101.04,101.04
SALE-00709,CR003,Granite Wren,bird,1,2,damaged,1858,52,0.794,archivist,Capital Archives,1,20.23,20.23
SALE-01306,CR011,Cave Moth,insect,0,2,good,1858,52,0.527,senator,Senate Zoological,5,14.2,71.0
SALE-01662,CR012,Tunnel Eel,fish,3,4,fair,1858,52,0.965,trader,Miasto Market,1,24.88,24.88
SALE-00265,CR003,Granite Wren,bird,1,2,good,1859,1,0.631,trader,Miasto Market,2,18.67,37.34
SALE-00585,CR012,Tunnel Eel,fish,3,4,damaged,1859,1,0.744,archivist,Capital Archives,1,40.25,40.25
SALE-01059,CR005,Marsh Stalker,reptile,6,5,partial,1859,1,0.644,unknown,Miasto Market,1,15.07,15.07
SALE-01182,CR004,Swamp Hornet,insect,4,1,fair,1859,1,0.707,collector,Unknown,5,3.27,16.35
SALE-01400,CR012,Tunnel Eel,fish,3,4,good,1859,1,0.882,collector,Scholar Study,1,35.18,35.18
SALE-00004,CR011,Cave Moth,insect,0,2,fair,1859,2,0.685,unknown,Private Collection,2,5.79,11.58
SALE-00122,CR007,Yeller Bird,bird,0,3,fair,1859,2,0.863,senator,Private Collection,1,69.98,69.98
SALE-00274,CR003,Granite Wren,bird,1,2,fair,1859,2,0.645,unknown,Senate Zoological,2,19.03,38.06
SALE-00383,CR001,Leatherback Burrower,bird,3,4,partial,1859,2,0.684,collector,Scholar Study,1,7.72,7.72
SALE-00629,CR010,Grimslew,mammal,7,7,good,1859,2,0.741,scholar,Scholar Study,2,498.2,996.4
SALE-01393,CR004,Swamp Hornet,insect,4,1,fair,1859,2,0.865,display,Capital Display,1,4.57,4.57
SALE-01547,CR014,Densmuck Crawler,arthropod,4,5,pristine,1859,2,0.7,unknown,Unknown,1,95.44,95.44
SALE-01931,CR013,Quarry Toad,amphibian,2,3,good,1859,2,0.938,display,Capital Display,2,13.89,27.78
SALE-00107,CR001,Leatherback Burrower,bird,3,4,good,1859,3,0.503,collector,Capital Display,1,74.39,74.39
SALE-00278,CR015,Golden Amalgam Snail,mollusk,0,9,good,1859,3,0.762,unknown,Miasto Market,1,528.16,528.16
SALE-01057,CR013,Quarry Toad,amphibian,2,3,partial,1859,3,0.65,scholar,Scholar Study,1,5.38,5.38
SALE-01166,CR007,Yeller Bird,bird,0,3,partial,1859,3,0.77,unknown,Miasto Market,1,6.86,6.86
SALE-01672,CR003,Granite Wren,bird,1,2,good,1859,3,0.901,collector,Private Collection,4,22.55,90.2
SALE-00005,CR003,Granite Wren,bird,1,2,partial,1859,4,0.773,senator,Private Collection,1,3.94,3.94
SALE-01247,CR011,Cave Moth,insect,0,2,damaged,1859,4,0.864,unknown,Private Collection,2,7.55,15.1
SALE-01417,CR003,Granite Wren,bird,1,2,damaged,1859,4,0.87,collector,Senate Zoological,1,15.7,15.7
SALE-01708,CR012,Tunnel Eel,fish,3,4,pristine,1859,4,0.682,trader,Miasto Market,1,52.53,52.53
SALE-00710,CR004,Swamp Hornet,insect,4,1,damaged,1859,5,0.874,scholar,Scholar Study,2,2.06,4.12
SALE-01010,CR004,Swamp Hornet,insect,4,1,fair,1859,5,0.83,collector,Senate Zoological,2,7.22,14.44
SALE-01374,CR007,Yeller Bird,bird,0,3,good,1859,5,0.9,trader,Miasto Market,1,32.85,32.85
SALE-00476,CR012,Tunnel Eel,fish,3,4,fair,1859,6,0.441,senator,Senate Zoological,1,50.88,50.88
SALE-00484,CR004,Swamp Hornet,insect,4,1,damaged,1859,6,0.642,archivist,Capital Archives,5,1.47,7.35
SALE-00659,CR004,Swamp Hornet,insect,4,1,partial,1859,6,0.943,unknown,Unknown,4,1.0,4.0
SALE-01355,CR012,Tunnel Eel,fish,3,4,fair,1859,6,0.848,archivist,Capital Archives,1,43.76,43.76
SALE-01966,CR001,Leatherback Burrower,bird,3,4,fair,1859,6,0.836,collector,Capital Archives,2,41.51,83.02
SALE-00524,CR006,Glass Beetle,insect,2,6,good,1859,7,0.825,scholar,Scholar Study,1,125.73,125.73
SALE-01539,CR014,Densmuck Crawler,arthropod,4,5,good,1859,7,0.533,display,Capital Display,1,42.36,42.36
SALE-01928,CR009,Stakdur,reptile,9,8,fair,1859,7,0.673,archivist,Capital Archives,1,403.9,403.9
SALE-00111,CR006,Glass Beetle,insect,2,6,fair,1859,8,0.991,senator,Private Collection,1,120.29,120.29
SALE-00477,CR003,Granite Wren,bird,1,2,fair,1859,9,0.835,trader,Miasto Market,1,22.72,22.72
SALE-01180,CR012,Tunnel Eel,fish,3,4,good,1859,9,0.957,trader,Miasto Market,2,39.85,79.7
SALE-01981,CR004,Swamp Hornet,insect,4,1,damaged,1859,9,0.777,collector,Scholar Study,3,2.4,7.2
SALE-00045,CR005,Marsh Stalker,reptile,6,5,good,1859,10,0.482,archivist,Capital Archives,1,93.44,93.44
SALE-00870,CR011,Cave Moth,insect,0,2,fair,1859,10,0.477,scholar,Scholar Study,1,6.09,6.09
SALE-00964,CR001,Leatherback Burrower,bird,3,4,partial,1859,11,0.841,trader,Miasto Market,1,5.58,5.58
SALE-01392,CR011,Cave Moth,insect,0,2,damaged,1859,11,0.973,display,Capital Display,2,6.06,12.12
SALE-01692,CR014,Densmuck Crawler,arthropod,4,5,partial,1859,11,0.576,scholar,Scholar Study,2,3.5,7.0
SALE-01695,CR001,Leatherback Burrower,bird,3,4,partial,1859,11,0.525,unknown,Private Collection,1,10.74,10.74
SALE-01350,CR013,Quarry Toad,amphibian,2,3,damaged,1859,12,0.6,trader,Miasto Market,2,9.94,19.88
SALE-00273,CR011,Cave Moth,insect,0,2,fair,1859,13,0.913,display,Capital Display,3,11.51,34.53
SALE-00894,CR014,Densmuck Crawler,arthropod,4,5,damaged,1859,13,0.929,unknown,Private Collection,1,41.83,41.83
SALE-01719,CR004,Swamp Hornet,insect,4,1,fair,1859,13,0.703,unknown,Scholar Study,5,1.48,7.4
SALE-00009,CR007,Yeller Bird,bird,0,3,fair,1859,14,0.788,unknown,Senate Zoological,4,14.17,56.68
SALE-00752,CR004,Swamp Hornet,insect,4,1,fair,1859,14,0.626,unknown,Unknown,5,2.29,11.45
SALE-00858,CR007,Yeller Bird,bird,0,3,good,1859,14,0.774,scholar,Scholar Study,2,102.49,204.98
SALE-01227,CR008,Wharver,mammal,8,6,damaged,1859,14,0.899,unknown,Unknown,2,166.15,332.3
SALE-01982,CR008,Wharver,mammal,8,6,partial,1859,14,0.769,unknown,Capital Archives,2,30.37,60.74
SALE-01028,CR008,Wharver,mammal,8,6,good,1859,15,0.701,archivist,Capital Archives,1,117.28,117.28
SALE-01202,CR004,Swamp Hornet,insect,4,1,partial,1859,15,0.533,unknown,Senate Zoological,2,1.01,2.02
SALE-01372,CR004,Swamp Hornet,insect,4,1,pristine,1859,15,0.939,unknown,Private Collection,1,3.61,3.61
SALE-01830,CR011,Cave Moth,insect,0,2,partial,1859,15,0.805,display,Capital Display,1,1.48,1.48
SALE-01885,CR004,Swamp Hornet,insect,4,1,pristine,1859,15,0.643,archivist,Capital Archives,1,1.79,1.79
SALE-00155,CR012,Tunnel Eel,fish,3,4,damaged,1859,16,0.872,display,Capital Display,1,16.31,16.31
SALE-01651,CR011,Cave Moth,insect,0,2,damaged,1859,16,0.853,unknown,Private Collection,5,5.69,28.45
SALE-01939,CR014,Densmuck Crawler,arthropod,4,5,pristine,1859,16,0.808,display,Capital Display,1,108.01,108.01
SALE-00423,CR006,Glass Beetle,insect,2,6,pristine,1859,17,0.385,display,Capital Display,1,43.89,43.89
SALE-00850,CR004,Swamp Hornet,insect,4,1,fair,1859,17,0.695,scholar,Scholar Study,1,2.61,2.61
SALE-01515,CR007,Yeller Bird,bird,0,3,good,1859,17,0.438,collector,Capital Display,3,28.62,85.86
SALE-01747,CR007,Yeller Bird,bird,0,3,fair,1859,17,0.469,unknown,Private Collection,5,34.41,172.05
SALE-01847,CR012,Tunnel Eel,fish,3,4,good,1859,17,0.553,trader,Miasto Market,1,43.25,43.25
SALE-01310,CR009,Stakdur,reptile,9,8,good,1859,18,0.709,trader,Miasto Market,2,749.0,1498.0
SALE-01952,CR010,Grimslew,mammal,7,7,fair,1859,18,0.922,trader,Miasto Market,1,506.6,506.6
SALE-00030,CR007,Yeller Bird,bird,0,3,damaged,1859,19,0.609,trader,Miasto Market,4,22.43,89.72
SALE-00643,CR004,Swamp Hornet,insect,4,1,partial,1859,19,0.403,unknown,Senate Zoological,1,1.0,1.0
SALE-01478,CR012,Tunnel Eel,fish,3,4,partial,1859,19,0.637,collector,Capital Display,1,2.6,2.6
SALE-01899,CR013,Quarry Toad,amphibian,2,3,damaged,1859,19,0.764,archivist,Capital Archives,2,7.51,15.02
SALE-00039,CR003,Granite Wren,bird,1,2,good,1859,20,0.651,archivist,Capital Archives,2,18.75,37.5
SALE-01369,CR005,Marsh Stalker,reptile,6,5,partial,1859,20,0.766,archivist,Capital Archives,1,13.52,13.52
SALE-01878,CR013,Quarry Toad,amphibian,2,3,pristine,1859,20,0.833,archivist,Capital Archives,5,34.08,170.4
SALE-00227,CR014,Densmuck Crawler,arthropod,4,5,fair,1859,21,0.534,collector,Scholar Study,1,77.83,77.83
SALE-00403,CR003,Granite Wren,bird,1,2,pristine,1859,21,0.751,senator,Private Collection,3,43.66,130.98
SALE-00733,CR008,Wharver,mammal,8,6,partial,1859,21,0.814,senator,Private Collection,1,50.94,50.94
SALE-00544,CR005,Marsh Stalker,reptile,6,5,pristine,1859,22,0.553,archivist,Capital Archives,1,101.15,101.15
SALE-00415,CR004,Swamp Hornet,insect,4,1,good,1859,23,0.807,scholar,Scholar Study,1,3.65,3.65
SALE-01186,CR014,Densmuck Crawler,arthropod,4,5,partial,1859,23,0.809,trader,Miasto Market,1,11.63,11.63
SALE-01623,CR012,Tunnel Eel,fish,3,4,fair,1859,23,0.474,unknown,Scholar Study,1,47.63,47.63
SALE-01786,CR012,Tunnel Eel,fish,3,4,fair,1859,23,0.789,archivist,Capital Archives,2,29.9,59.8
SALE-01892,CR004,Swamp Hornet,insect,4,1,good,1859,23,0.896,collector,Unknown,3,1.71,5.13
SALE-00109,CR006,Glass Beetle,insect,2,6,good,1859,24,0.313,scholar,Scholar Study,1,87.81,87.81
SALE-00487,CR012,Tunnel Eel,fish,3,4,fair,1859,24,0.645,scholar,Scholar Study,1,20.18,20.18
SALE-01154,CR005,Marsh Stalker,reptile,6,5,damaged,1859,24,0.591,trader,Miasto Market,1,15.19,15.19
SALE-01159,CR009,Stakdur,reptile,9,8,partial,1859,24,0.359,archivist,Capital Archives,1,56.52,56.52
SALE-01509,CR001,Leatherback Burrower,bird,3,4,partial,1859,24,0.828,collector,Private Collection,1,5.67,5.67
SALE-00138,CR008,Wharver,mammal,8,6,fair,1859,25,0.609,archivist,Capital Archives,1,131.97,131.97
SALE-00225,CR012,Tunnel Eel,fish,3,4,fair,1859,25,0.681,display,Capital Display,1,34.8,34.8
SALE-00307,CR014,Densmuck Crawler,arthropod,4,5,pristine,1859,25,0.829,display,Capital Display,1,53.73,53.73
SALE-00419,CR001,Leatherback Burrower,bird,3,4,fair,1859,25,0.651,archivist,Capital Archives,1,24.75,24.75
SALE-00570,CR014,Densmuck Crawler,arthropod,4,5,fair,1859,25,0.683,scholar,Scholar Study,1,84.16,84.16
SALE-00027,CR001,Leatherback Burrower,bird,3,4,partial,1859,26,0.396,unknown,Unknown,1,10.67,10.67
SALE-00813,CR011,Cave Moth,insect,0,2,partial,1859,26,0.651,scholar,Scholar Study,5,1.36,6.8
SALE-01324,CR009,Stakdur,reptile,9,8,fair,1859,26,0.751,senator,Senate Zoological,1,792.7,792.7
SALE-01721,CR003,Granite Wren,bird,1,2,partial,1859,26,0.927,trader,Miasto Market,4,1.6,6.4
SALE-01729,CR013,Quarry Toad,amphibian,2,3,pristine,1859,26,0.678,unknown,Senate Zoological,1,35.43,35.43
SALE-01850,CR012,Tunnel Eel,fish,3,4,damaged,1859,26,0.396,unknown,Capital Archives,1,19.76,19.76
SALE-00198,CR003,Granite Wren,bird,1,2,partial,1859,27,0.951,display,Capital Display,1,3.83,3.83
SALE-00834,CR010,Grimslew,mammal,7,7,damaged,1859,27,0.579,archivist,Capital Archives,1,122.36,122.36
SALE-01155,CR011,Cave Moth,insect,0,2,damaged,1859,27,0.727,unknown,Capital Archives,1,5.83,5.83
